,id,forward,incline,layer,side,street_name,surface,width,length,v_coordinates,u_coordinates,adjacent_parks
1080,25386,0.0,-82,0,S,N 80TH ST,concrete,1.8288,54.73896743938763,"[-122.33475273473387, 47.686855131218906]","[-122.33548211445935, 47.686857021217]",[]
1081,25436,0.0,-20,0,E,AURORA AVE N,concrete,2.1844,68.54132428893598,"[-122.34432316277615, 47.684711050342806]","[-122.34431995283029, 47.68409435930838]",[]
1082,25455,0.0,-40,0,S,NE 68TH ST,concrete,1.8288,187.04610296611443,"[-122.31750421807166, 47.67795728711591]","[-122.31999586630549, 47.677982254346134]",[]
1083,25524,0.0,18,0,S,EAST GREEN LAKE WAY N,concrete,1.8288,47.48306006025749,"[-122.3275753468932, 47.67824953502128]","[-122.32781887150438, 47.67822088069462]",[]
1084,25567,0.0,6,0,SE,MCKINLEY PL N,concrete,1.8288,92.70487604131527,"[-122.33362758696174, 47.672994018675425]","[-122.33440441400118, 47.672345608760914]",[]
1085,25588,1.0,-18,0,N,N 76TH ST,concrete,1.524,202.78987372021015,"[-122.34431995283029, 47.68409435930838]","[-122.341617961733, 47.684094971401706]",[]
1086,25607,1.0,-6,0,N,N 50TH ST,concrete,1.8288,15.220335501647686,"[-122.33091811664633, 47.66507573092376]","[-122.33071540217078, 47.66507445572726]",[]
1087,25628,0.0,-6,0,NE,WOODLAWN AVE NE,concrete,1.8288,71.29943680805894,"[-122.32656618306763, 47.68224635028141]","[-122.32587026099732, 47.68180968623878]",[]
1088,25649,1.0,-56,0,N,N 61ST ST,concrete,1.8288,97.20806764020308,"[-122.35278858518733, 47.67322556322411]","[-122.35149365722185, 47.67322157582483]",[]
1089,25670,1.0,-13,0,N,N 67TH ST,concrete,1.8288,181.38054397064533,"[-122.34981486134802, 47.67785360684625]","[-122.34739848949481, 47.677840991874916]",['LINDEN ORCHARD PARK']
1090,25674,0.0,-48,0,S,N 55TH ST,concrete,1.8288,61.60750613971864,"[-122.33908152974149, 47.6687244183841]","[-122.33990213345372, 47.668728208840996]",[]
1091,25697,1.0,0,0,NW,EAST GREEN LAKE WAY N,N/A,1.3208,6.406658841359359,"[-122.33472027508982, 47.67460053843308]","[-122.33466698568171, 47.67464556480384]",['GREEN LAKE PARK']
1092,25698,1.0,7,0,NW,EAST GREEN LAKE WAY N,N/A,1.3208,115.29274957602199,"[-122.33567924324672, 47.673790249920934]","[-122.33472027508982, 47.67460053843308]",['GREEN LAKE PARK']
1093,25699,1.0,0,0,NW,EAST GREEN LAKE WAY N,N/A,1.3208,5.857433963569318,"[-122.33572796271214, 47.67374908309192]","[-122.33567924324672, 47.673790249920934]",['GREEN LAKE PARK']
1094,25716,1.0,80,0,N,NE 69TH ST,concrete,1.8288,35.08226194990284,"[-122.3219835267726, 47.67884581436241]","[-122.32151620122335, 47.67884051145658]",[]
1095,25750,0.0,0,0,S,N 65TH ST,concrete,1.8288,7.694006112440193,"[-122.35254597966083, 47.67601164141021]","[-122.35264737915536, 47.67600152485531]",[]
1096,25751,0.0,0,0,S,N 65TH ST,concrete,1.8288,5.892191098825816,"[-122.35246832630446, 47.6760193887666]","[-122.35254597966083, 47.67601164141021]",[]
1097,25770,0.0,-30,0,S,N 54TH ST,concrete,1.8288,79.81268908790521,"[-122.32834880024735, 47.66784854161737]","[-122.32941190027942, 47.66784804129951]",[]
1098,25771,0.0,0,0,S,N 54TH ST,concrete,1.8288,6.231856388194481,"[-122.3282657923132, 47.66784858026808]","[-122.32834880024735, 47.66784854161737]",[]
1099,25772,0.0,-30,0,E,LINDEN AVE N,concrete,1.8288,88.2798052035842,"[-122.3471502522285, 47.67953867067531]","[-122.34714701289296, 47.678744382579254]",[]
1100,25785,0.0,51,0,E,WOODLAND PL N,asphalt,1.397,71.52929874525208,"[-122.34746959503615, 47.67524126001922]","[-122.34756623726649, 47.674600998334164]",['WOODLAND PARK']
1101,25786,0.0,51,0,E,WOODLAND PL N,asphalt,1.397,8.332908697105685,"[-122.34745833640132, 47.67531584821588]","[-122.34746959503615, 47.67524126001922]",['WOODLAND PARK']
1102,25797,1.0,-38,0,N,N 75TH ST,concrete,1.8288,178.76682491925305,"[-122.35234577580427, 47.683349963283796]","[-122.34996390937738, 47.68335397942357]",[]
1103,25818,0.0,24,0,S,N 62ND ST,concrete,1.8288,17.88014112355338,"[-122.34736569939258, 47.6738084561769]","[-122.34760388630811, 47.673807644863125]",[]
1104,25842,0.0,-83,0,S,NE 72ND ST,concrete,1.8288,67.46479765029234,"[-122.31885133511162, 47.680819109500916]","[-122.31975010583973, 47.68082712521089]",[]
1105,25910,0.0,-23,0,E,FREMONT AVE N,concrete,1.8288,68.41911386683056,"[-122.34980727536416, 47.68469720582613]","[-122.34980321751203, 47.684081616352316]",[]
1106,25913,0.0,-30,0,S,NE 70TH ST,concrete,1.8288,63.91256399593865,"[-122.3217480016378, 47.6794563864689]","[-122.3225994129206, 47.679464683908776]",[]
1107,25921,1.0,0,0,N,N 50TH ST,N/A,0.9144,6.38028592111494,"[-122.34459858948046, 47.66509700393794]","[-122.34451362445256, 47.665095901985374]",['WOODLAND PARK']
1108,25922,1.0,-65,0,N,N 50TH ST,N/A,0.9144,107.8299868219735,"[-122.34603454110295, 47.665115617965995]","[-122.34459858948046, 47.66509700393794]",['WOODLAND PARK']
1109,25933,1.0,50,0,N,N 51ST ST,concrete,1.8288,188.68017650403849,"[-122.33632062131564, 47.66582899565656]","[-122.33380750830189, 47.665828248871826]",[]
1110,25944,1.0,21,0,N,NE 76TH ST,concrete,1.8288,13.983764428601146,"[-122.32356260388399, 47.683601944175344]","[-122.32337631435932, 47.683599710404806]",[]
1111,25945,1.0,21,0,N,NE 76TH ST,concrete,1.8288,146.57776868289272,"[-122.32551529116672, 47.683625340353565]","[-122.32356260388399, 47.683601944175344]",[]
1112,25992,0.0,0,0,S,NE 60TH ST,N/A,1.8288,6.286526867455599,"[-122.32336377596653, 47.672190995186874]","[-122.32344751707122, 47.67219138270556]",[]
1113,25993,0.0,124,0,S,NE 60TH ST,N/A,1.8288,34.51791747555935,"[-122.32290397226433, 47.672188866319104]","[-122.32336377596653, 47.672190995186874]",[]
1114,25994,0.0,99,0,S,NE 58TH ST,concrete,1.8288,188.2419977614614,"[-122.32291287185613, 47.67076276308441]","[-122.32542024855364, 47.67078030398006]",[]
1115,26007,1.0,69,0,N,NE 53RD ST,concrete,1.8288,28.476687642886723,"[-122.32114857248486, 47.66718801672659]","[-122.32076928852558, 47.667185468571965]",[]
1116,26086,1.0,2,0,W,5TH AVE NE,concrete,1.778,66.80537912302454,"[-122.32290759272539, 47.67158779535103]","[-122.32290397226433, 47.672188866319104]",[]
1117,26129,0.0,81,0,S,N 64TH ST,concrete,1.8288,99.25919090367466,"[-122.34852879391676, 47.6752638168169]","[-122.34985109363703, 47.67526829950707]",[]
1118,26237,0.0,86,0,S,N 63RD ST,concrete,1.8288,95.85747660242562,"[-122.35294576838302, 47.674538983257854]","[-122.35422231330993, 47.674516426732865]",[]
1119,26298,1.0,5,0,N,N 65TH ST,concrete,1.8288,31.107660952879815,"[-122.33010279214497, 47.6760200634238]","[-122.3296884301499, 47.67601550687761]",[]
1120,26311,1.0,31,0,W,FREMONT AVE N,concrete,1.8288,71.60310224100002,"[-122.34997395076631, 47.68185964815384]","[-122.34997395179134, 47.68250389166735]",[]
1121,26393,0.0,-61,0,E,8TH AVE NE,concrete,1.8288,66.89945101907962,"[-122.32012366950356, 47.6838301652969]","[-122.32011502888857, 47.68322827260779]",[]
1122,26394,0.0,0,0,E,8TH AVE NE,concrete,1.8288,6.04680265592813,"[-122.32012445050403, 47.683884568226205]","[-122.32012366950356, 47.6838301652969]",[]
1123,26400,0.0,-63,0,E,MERIDIAN AVE N,concrete,1.8288,86.82497518864946,"[-122.3329527406056, 47.68593695632927]","[-122.33294358693244, 47.6851557812854]",[]
1124,26401,0.0,0,0,E,MERIDIAN AVE N,concrete,1.8288,6.221518299904457,"[-122.33295339652568, 47.6859929320951]","[-122.3329527406056, 47.68593695632927]",[]
1125,26437,1.0,0,0,SW,EAST GREEN LAKE DR N,N/A,2.1336,6.189013564662677,"[-122.33439992203226, 47.68361243703997]","[-122.33444598831326, 47.68365862300885]",['GREEN LAKE PARK']
1126,26438,1.0,0,0,SW,EAST GREEN LAKE DR N,N/A,2.1336,117.74758033202403,"[-122.33335320663716, 47.68283566626801]","[-122.33346820305864, 47.68288552824502]",['GREEN LAKE PARK']
1127,26439,1.0,0,0,SW,EAST GREEN LAKE DR N,N/A,2.1336,6.714568012865785,"[-122.33327792579804, 47.68280302469102]","[-122.33335320663716, 47.68283566626801]",['GREEN LAKE PARK']
1128,26476,0.0,-11,0,S,NE 75TH ST,concrete,1.8288,68.14908980331822,"[-122.3175936697973, 47.68297119332452]","[-122.31850153003481, 47.68298207926118]",[]
1129,26492,1.0,0,0,NW,WOODLAWN AVE N,concrete,1.8288,6.379114066543756,"[-122.33013132778007, 47.677645786958024]","[-122.33004644491055, 47.67764296935756]",[]
1130,26493,1.0,-11,0,NW,WOODLAWN AVE N,concrete,1.8288,91.46899840962746,"[-122.33108075166142, 47.677300707136]","[-122.3310622887407, 47.67735499830265]",[]
1131,26496,1.0,50,0,NE,N 63RD ST,concrete,1.8288,64.47011313039933,"[-122.33439266243238, 47.67456745206439]","[-122.33372348709591, 47.67420385036049]",[]
1132,26497,0.0,-64,0,E,9TH AVE NE,concrete,1.8288,64.28336450984366,"[-122.31868479739812, 47.68081763279897]","[-122.31867416586213, 47.68023929414001]",[]
1133,26508,1.0,40,0,W,SUNNYSIDE AVE N,concrete,1.8288,187.1637709673657,"[-122.32945098887171, 47.685114780951594]","[-122.32947245233689, 47.68679870623548]",[]
1134,26512,1.0,0,0,N,N 65TH ST,concrete,1.8288,6.205637275040352,"[-122.33092711222442, 47.676029051755485]","[-122.33084445163503, 47.67602813822547]",[]
1135,26513,1.0,45,0,N,N 65TH ST,concrete,1.8288,24.62451837856562,"[-122.33125511679961, 47.676032676136586]","[-122.33092711222442, 47.676029051755485]",[]
1136,26560,1.0,-30,0,W,CORLISS AVE N,concrete,1.8288,53.46163692506179,"[-122.33098498738309, 47.67235710473659]","[-122.33097777042467, 47.67283809705212]",[]
1137,26564,0.0,-25,0,E,LINDEN AVE N,concrete,1.8288,66.63514496207823,"[-122.34714384925245, 47.680250640669854]","[-122.34714991594433, 47.67965110989626]",[]
1138,26567,1.0,-14,0,N,N 59TH ST,concrete,1.8288,96.36804344978613,"[-122.35424626995619, 47.67181842199807]","[-122.35419918253652, 47.67180654751395]",[]
1139,26583,1.0,83,0,N,NE 72ND ST,concrete,1.8288,67.44488255281063,"[-122.31975171594664, 47.680939588088634]","[-122.31885320859746, 47.680931574749096]",[]
1140,26603,1.0,-22,0,N,NE 61ST ST,concrete,1.8288,189.48442648576065,"[-122.3281190943756, 47.67291939986044]","[-122.32559526645795, 47.672891550522905]",[]
1141,26640,1.0,2,0,NW,WEST GREEN LAKE DR N,concrete,1.8288,213.83359595904224,"[-122.34432424865057, 47.68140129846916]","[-122.34394155083817, 47.68159212651574]",[]
1142,26659,1.0,-19,0,N,N 77TH ST,concrete,1.8288,183.64192958942843,"[-122.34432374820342, 47.6848234915407]","[-122.34187686952801, 47.68481723471825]",[]
1143,26674,0.0,42,0,S,N 52ND ST,concrete,1.8288,59.38543827078353,"[-122.3298604789342, 47.666009240481586]","[-122.33059173164236, 47.665805553047825]",[]
1144,26675,0.0,0,0,S,N 52ND ST,concrete,1.8288,6.531281030530464,"[-122.32978005454805, 47.66603164198085]","[-122.3298604789342, 47.666009240481586]",[]
1145,26682,0.0,-30,0,S,NE 72ND ST,concrete,2.286,71.15415573289211,"[-122.32476856202538, 47.68041742922778]","[-122.32568054936819, 47.68024266092042]",[]
1146,26687,0.0,19,0,E,LATONA AVE NE,concrete,1.8288,69.74377070185643,"[-122.32542024855364, 47.67078030398006]","[-122.32543025697078, 47.670152826211044]",[]
1147,26697,0.0,-59,0,S,N 54TH ST,concrete,1.8288,76.48628473381503,"[-122.33255171799782, 47.667878650759384]","[-122.33357045939633, 47.66788563283072]",[]
1148,26717,0.0,0,0,E,AURORA AVE N,N/A,1.3716,4.951494592554018,"[-122.34549849518186, 47.67779593120154]","[-122.34550985343388, 47.677752045850724]",['GREEN LAKE PARK']
1149,26718,0.0,0,0,E,AURORA AVE N,N/A,1.3716,90.19785692718568,"[-122.34533950706745, 47.67860010622686]","[-122.34544267325937, 47.678012759612805]",['GREEN LAKE PARK']
1150,26719,0.0,0,0,E,AURORA AVE N,N/A,1.3716,7.8727553478995675,"[-122.3453271515959, 47.678670447578554]","[-122.34533950706745, 47.67860010622686]",['GREEN LAKE PARK']
1151,26745,1.0,14,0,NW,WOODLAWN AVE N,concrete,1.8288,89.9163944244048,"[-122.33323628517886, 47.67451047745222]","[-122.3324842510865, 47.67514017880912]",[]
1152,26749,1.0,-55,0,NW,WOODLAWN AVE N,concrete,1.8288,24.61973216162725,"[-122.33722347810087, 47.67130240974956]","[-122.33703539104424, 47.671483873454754]",[]
1153,26750,1.0,0,0,NW,WOODLAWN AVE N,concrete,1.8288,2.535013088099196,"[-122.33724284473406, 47.67128372500869]","[-122.33722347810087, 47.67130240974956]",[]
1154,26758,0.0,165,0,S,N 70TH ST,N/A,1.8288,35.62571597386802,"[-122.3526897623985, 47.67959842123368]","[-122.35316440093061, 47.67959922263819]",[]
1155,26759,0.0,50,0,E,FREMONT AVE N,concrete,1.8288,43.99419916694288,"[-122.34986366325144, 47.673611039603514]","[-122.3498663780546, 47.67321520876052]",[]
1156,26767,1.0,0,0,N,NE 55TH ST,concrete,1.8288,6.2235326903364365,"[-122.31959870397027, 47.668648325334665]","[-122.31951580910624, 47.66864781693933]",[]
1157,26768,1.0,0,0,N,NE 55TH ST,concrete,1.8288,31.658799319471967,"[-122.32002038602992, 47.66865091058915]","[-122.31959870397027, 47.668648325334665]",[]
1158,26782,1.0,92,0,N,NE 78TH ST,concrete,1.8288,88.73795161480005,"[-122.32149618292483, 47.68536908401973]","[-122.32031383864867, 47.68536295743034]",[]
1159,26783,1.0,0,0,N,NE 78TH ST,concrete,1.8288,6.288794520809054,"[-122.32157997482496, 47.685369517744434]","[-122.32149618292483, 47.68536908401973]",[]
1160,26793,1.0,93,0,NW,N 77TH ST,concrete,1.8288,165.29751198769173,"[-122.33500078681783, 47.684470325299365]","[-122.33351048868793, 47.68515194746371]",[]
1161,26798,0.0,50,0,S,NE 63RD ST,concrete,1.8288,63.064421395345285,"[-122.32450975341311, 47.67430662767169]","[-122.32534981614965, 47.67431312101035]",[]
1162,26813,0.0,-12,0,S,NE 56TH ST,concrete,1.2191999999999998,189.83770567032684,"[-122.3256471787954, 47.66927329847605]","[-122.3281757391228, 47.66929097799248]",[]
1163,26817,0.0,43,0,E,LATONA AVE NE,concrete,1.524,51.12252168613381,"[-122.32537370587505, 47.67277755234113]","[-122.32538078418456, 47.672317606420386]",[]
1164,26818,0.0,0,0,E,LATONA AVE NE,concrete,1.524,6.197394261041729,"[-122.32537284778635, 47.672833309881725]","[-122.32537370587505, 47.67277755234113]",[]
1165,26819,1.0,-33,0,W,1ST AVE NE,concrete,1.8288,69.40543038004398,"[-122.32842458227623, 47.67760495762144]","[-122.32836782809606, 47.67822824956766]",[]
1166,26895,0.0,-55,0,E,5TH AVE NE,concrete,2.1336,29.987384844347876,"[-122.32277787014897, 47.68311589269381]","[-122.32277401457584, 47.6828460967343]",[]
1167,26896,0.0,0,0,E,5TH AVE NE,concrete,2.1336,6.777588742160375,"[-122.32277874156848, 47.683176870535505]","[-122.32277787014897, 47.68311589269381]",[]
1168,26917,0.0,27,0,E,6TH AVE NE,concrete,1.8288,230.78337174933347,"[-122.32219671493718, 47.6742885974654]","[-122.32225154993482, 47.67221247387559]",[]
1169,26968,0.0,32,0,E,CORLISS AVE N,concrete,1.8288,71.88591235240534,"[-122.33076377611421, 47.675898351269524]","[-122.33077389053544, 47.67525159965973]",[]
1170,27008,1.0,-4,0,NW,WEST GREEN LAKE DR N,concrete,1.8288,179.6442415875969,"[-122.34160914947604, 47.682250071398464]","[-122.3414337562293, 47.68231578378248]",[]
1171,27025,0.0,-6,0,S,N 79TH ST,concrete,1.8288,188.52769134892642,"[-122.34730491924208, 47.68616542151209]","[-122.34981697162542, 47.686160930778456]",[]
1172,27055,0.0,15,0,S,N 78TH ST,concrete,1.8288,183.53634704866982,"[-122.34188144553575, 47.68544223234383]","[-122.34432696303573, 47.685440782546166]",[]
1173,27083,0.0,-22,0,E,DENSMORE AVE N,concrete,1.8288,127.13209716792473,"[-122.33782383554751, 47.68685694143063]","[-122.337814719895, 47.68589321716589]",[]
1174,27116,1.0,-6,0,NE,NE RAVENNA BLVD,concrete,1.8288,79.59477806282388,"[-122.32547946166264, 47.679743449491966]","[-122.32506647969979, 47.679402664107215]",[]
1175,27129,1.0,6,0,N,N 77TH ST,concrete,1.8288,187.8841259931571,"[-122.3498080199447, 47.68480964376148]","[-122.34730464010077, 47.684819382012975]",[]
1176,27236,0.0,-25,0,E,LINDEN AVE N,concrete,1.8288,68.54867734232843,"[-122.34711291395674, 47.68543664132936]","[-122.34711376098234, 47.68481988051416]",[]
1177,27297,1.0,5,0,W,DAYTON AVE N,concrete,1.8288,69.77226532271737,"[-122.35268595277836, 47.68036991129558]","[-122.35268264616909, 47.68099767833696]",[]
1178,27312,0.0,-61,0,S,NE 63RD ST,concrete,1.8288,29.436006620206832,"[-122.32180460994549, 47.67428538469912]","[-122.32219671493718, 47.6742885974654]",[]
1179,27350,1.0,58,0,W,ROOSEVELT WAY NE,concrete,1.8288,229.8522819934323,"[-122.31759406405632, 47.68316868246047]","[-122.31763000163429, 47.685236611746554]",[]
1180,27392,0.0,-1,0,E,1ST AVE NE,concrete,1.8288,69.73153112177806,"[-122.32815223772432, 47.670799402664706]","[-122.32816190622728, 47.67017203243696]",[]
1181,27395,0.0,0,0,S,NE 68TH ST,concrete,1.9811999999999999,17.42156998258548,"[-122.3235530221084, 47.67758247997193]","[-122.32377417702241, 47.67753491806488]",[]
1182,27412,1.0,0,0,N,NE 63RD ST,concrete,2.032,2.782498169615297,"[-122.32020500790259, 47.67422731762987]","[-122.32016794332822, 47.6742270197955]",[]
1183,27474,1.0,-58,0,N,NE 50TH ST,concrete,1.2191999999999998,63.01299218174085,"[-122.31835388612312, 47.66501613335878]","[-122.31751464170901, 47.66501069594055]",[]
1184,27495,0.0,68,0,E,EVANSTON AVE N,concrete,1.8288,66.65318631516261,"[-122.35132314210534, 47.67382068517432]","[-122.35132718542458, 47.673220983397364]",[]
1185,27567,0.0,32,0,S,N 65TH ST,concrete,1.8288,36.64986150734938,"[-122.34774685003043, 47.676006745548165]","[-122.34823508732998, 47.67600921099218]",[]
1186,27568,1.0,-57,0,N,N 63RD ST,concrete,1.2191999999999998,68.10737255071132,"[-122.34662981902034, 47.674011307384596]","[-122.34645052176417, 47.674025820069666]",['WOODLAND PARK']
1187,27610,0.0,-94,0,SE,N 78TH ST,concrete,1.8288,217.01849455536743,"[-122.3331192148099, 47.68593606244196]","[-122.33371001803755, 47.685943145435374]",[]
1188,27617,1.0,59,0,N,N 55TH ST,concrete,1.8288,23.311742840258315,"[-122.3383894006865, 47.668743402218]","[-122.33807888409058, 47.66874333702008]",[]
1189,27618,1.0,0,0,N,N 55TH ST,concrete,1.8288,6.216620369368034,"[-122.33847220718648, 47.6687434194626]","[-122.3383894006865, 47.668743402218]",[]
1190,27644,1.0,8,0,W,1ST AVE NE,concrete,1.8288,67.9620022660023,"[-122.32835383871411, 47.665067478514075]","[-122.32838006973174, 47.665678705292294]",[]
1191,27698,1.0,-78,0,N,N 62ND ST,concrete,1.8288,97.16373504149145,"[-122.35132234533194, 47.67393312309106]","[-122.35002799513576, 47.67392851559494]",[]
1192,27748,1.0,-1,0,NW,AURORA AVE N,concrete,1.8288,77.838569513424,"[-122.34534883040718, 47.6803610950992]","[-122.34527045399584, 47.68050546397685]",[]
1193,27761,1.0,41,0,W,ROOSEVELT WAY NE,concrete,1.2191999999999998,62.86537978416949,"[-122.31758215676122, 47.68161417799999]","[-122.31759420556973, 47.68217974432639]",[]
1194,27765,1.0,-158,0,N,N 61ST ST,concrete,1.8288,97.19976607337041,"[-122.3498663780546, 47.67321520876052]","[-122.34857155690584, 47.673211930276324]",[]
1195,27774,1.0,30,0,W,ASHWORTH AVE N,concrete,1.8288,53.654845220864395,"[-122.33918450514042, 47.686381856688676]","[-122.33918836789175, 47.68686460422101]",[]
1196,27786,0.0,13,0,S,N 67TH ST,concrete,1.8288,181.15782057296923,"[-122.34739812587247, 47.677728547524175]","[-122.34981152539319, 47.6777411470198]",[]
1197,27809,0.0,23,0,NE,KIRKWOOD PL N,concrete,1.8288,164.62517880051897,"[-122.3316134786928, 47.66896496614532]","[-122.33072503380221, 47.6676107829225]",[]
1198,27830,1.0,5,0,NW,AURORA AVE N,concrete,1.8288,96.69005422773108,"[-122.34644113241427, 47.67694286456405]","[-122.34619364636943, 47.677217989504214]",[]
1199,27856,0.0,27,0,E,GREEN LAKE WAY N,concrete,1.8288,63.582441010373024,"[-122.33992744144739, 47.6683915625197]","[-122.33993445398644, 47.6678195030321]",[]
1200,27976,0.0,36,0,E,DAYTON AVE N,concrete,1.8288,66.71163658431954,"[-122.35278454172789, 47.67382579098707]","[-122.35278858518733, 47.67322556322411]",[]
1201,27984,1.0,-51,0,W,FREMONT AVE N,concrete,1.8288,43.99128271903278,"[-122.35003285011446, 47.673215755723525]","[-122.35003013675005, 47.673611560336084]",[]
1202,27996,1.0,-39,0,W,LINDEN AVE N,concrete,1.8288,66.5379150178493,"[-122.34857155690584, 47.673211930276324]","[-122.3485675162411, 47.673810594756624]",[]
1203,27998,0.0,14,0,E,1ST AVE NE,concrete,1.8288,52.24363862348269,"[-122.32812084160247, 47.6728069651735]","[-122.32812810091575, 47.672336932701185]",[]
1204,28013,1.0,0,0,SW,BANNER WAY NE,concrete,1.524,3.1015113848970115,"[-122.3216453043707, 47.68387658441297]","[-122.32166778839932, 47.68389999802101]",[]
