,curbramps,marked,st_pkey,street_name,geometry
16311,1,0,6566,42ND AVE S,"LINESTRING (-122.2807525491686 47.54238167251138, -122.2809231494387 47.54238202594689)"
16312,1,0,20360,S HOLLY ST,"LINESTRING (-122.2809231494387 47.54238202594689, -122.2808751172725 47.54249419186591)"
16313,1,0,20361,S HOLLY ST,"LINESTRING (-122.2807031005535 47.5424943631923, -122.2807525491686 47.54238167251138)"
16314,0,0,6566,42ND AVE S,"LINESTRING (-122.2809072731764 47.5416056656802, -122.2807412336404 47.54160724063094)"
16315,1,0,6567,42ND AVE S,"LINESTRING (-122.2807389434513 47.54149480666995, -122.2809049836076 47.54149327959082)"
16316,1,0,19568,S BRIGHTON ST,"LINESTRING (-122.2807412336404 47.54160724063094, -122.2807389434513 47.54149480666995)"
16317,1,0,6567,42ND AVE S,"LINESTRING (-122.2808894725414 47.54072005281967, -122.2807233987461 47.54071978096624)"
16318,1,0,6568,42ND AVE S,"LINESTRING (-122.2807213047474 47.54060734533195, -122.2808873729764 47.54060759370066)"
16319,1,0,21555,S WILLOW ST,"LINESTRING (-122.2808873729764 47.54060759370066, -122.2808894725414 47.54072005281967)"
16320,1,0,21556,S WILLOW ST,"LINESTRING (-122.2807233987461 47.54071978096624, -122.2807213047474 47.54060734533195)"
16321,0,0,21387,S THISTLE ST,"LINESTRING (-122.2807681284856 47.52792155671712, -122.2807690812387 47.5278091172753)"
16322,0,0,6572,42ND AVE S,"LINESTRING (-122.2809016189527 47.52615746763126, -122.2807173148241 47.52617979429802)"
16323,1,0,6573,42ND AVE S,"LINESTRING (-122.280710705869 47.52602899499379, -122.2808966439117 47.52605872865625)"
16324,0,0,19658,S CLOVERDALE ST,"LINESTRING (-122.2808966439117 47.52605872865625, -122.2809016189527 47.52615746763126)"
16325,0,0,19659,S CLOVERDALE ST,"LINESTRING (-122.2807173148241 47.52617979429802, -122.280710705869 47.52602899499379)"
16326,0,0,6574,42ND AVE S,"LINESTRING (-122.2807744337281 47.5230284418105, -122.2805913477438 47.52315885322017)"
16327,0,0,6575,42ND AVE S,"LINESTRING (-122.2805903596422 47.52297725116982, -122.2807832106073 47.52280695946032)"
16328,0,0,9607,CARKEEK DR S,"LINESTRING (-122.2807832106073 47.52280695946032, -122.2807744337281 47.5230284418105)"
16329,0,0,20238,S HENDERSON ST,"LINESTRING (-122.2805913477438 47.52315885322017, -122.2805903596422 47.52297725116982)"
16330,0,0,6581,42ND AVE SW,"LINESTRING (-122.3850926427263 47.59177920186988, -122.3851828449353 47.59190110688517)"
16331,0,0,12107,PALM AVE SW,"LINESTRING (-122.3851828449353 47.59190110688517, -122.385021900508 47.59194964266499)"
16332,0,0,12108,PALM AVE SW,"LINESTRING (-122.3849404343227 47.59182438008304, -122.3850926427263 47.59177920186988)"
16333,0,0,6581,42ND AVE SW,"LINESTRING (-122.3855945072082 47.59064427605245, -122.3854283543782 47.59064122977296)"
16334,1,0,21792,SW ATLANTIC ST,"LINESTRING (-122.3854283543782 47.59064122977296, -122.38543386442 47.59052885041586)"
16335,0,0,21793,SW ATLANTIC ST,"LINESTRING (-122.3855979949196 47.59053185964947, -122.3855945072082 47.59064427605245)"
16336,1,0,6582,42ND AVE SW,"LINESTRING (-122.3848517710746 47.59037335446806, -122.3850163508007 47.5904205763995)"
16337,0,0,21791,SW ATLANTIC ST,"LINESTRING (-122.3847863864139 47.59047672908255, -122.3848517710746 47.59037335446806)"
16338,0,0,21792,SW ATLANTIC ST,"LINESTRING (-122.3850163508007 47.5904205763995, -122.3849525052862 47.59052439001886)"
16339,0,0,6582,42ND AVE SW,"LINESTRING (-122.3850541792962 47.58935729170935, -122.3848880189982 47.5893545861892)"
16340,0,0,6583,42ND AVE SW,"LINESTRING (-122.3848919377432 47.58924228060051, -122.3850581013265 47.58924488177298)"
16341,0,0,22787,SW SEATTLE ST,"LINESTRING (-122.3850581013265 47.58924488177298, -122.3850541792962 47.58935729170935)"
16342,0,0,6583,42ND AVE SW,"LINESTRING (-122.3850966390856 47.58811812399483, -122.3849269281681 47.5882193359045)"
16343,0,0,12110,PALM AVE SW,"LINESTRING (-122.3849269281681 47.5882193359045, -122.3849388484921 47.58803704293641)"
16344,0,0,12111,PALM AVE SW,"LINESTRING (-122.3849388484921 47.58803704293641, -122.3851197305661 47.58800534498121)"
16345,0,0,22573,SW MASSACHUSETTS ST,"LINESTRING (-122.3851197305661 47.58800534498121, -122.3850966390856 47.58811812399483)"
16346,0,0,6584,42ND AVE SW,"LINESTRING (-122.3848631402309 47.58669172323939, -122.3850315717729 47.5866316079199)"
16347,0,0,6584,42ND AVE SW,"LINESTRING (-122.3851257332944 47.58403663066359, -122.3849595879365 47.58403397690385)"
16348,1,0,6585,42ND AVE SW,"LINESTRING (-122.3849648662612 47.58392158859923, -122.3851310311446 47.58392424267001)"
16349,0,0,22950,SW WALKER ST,"LINESTRING (-122.3849595879365 47.58403397690385, -122.3849648662612 47.58392158859923)"
16350,0,0,22951,SW WALKER ST,"LINESTRING (-122.3851310311446 47.58392424267001, -122.3851257332944 47.58403663066359)"
16351,1,0,6585,42ND AVE SW,"LINESTRING (-122.3851816003699 47.58304963725905, -122.3850152958294 47.58304944638723)"
16352,1,0,6586,42ND AVE SW,"LINESTRING (-122.3850207821073 47.58293700971342, -122.3851870209887 47.58293720359344)"
16353,1,0,22020,SW COLLEGE ST,"LINESTRING (-122.3850152958294 47.58304944638723, -122.3850207821073 47.58293700971342)"
16354,1,0,22021,SW COLLEGE ST,"LINESTRING (-122.3851870209887 47.58293720359344, -122.3851816003699 47.58304963725905)"
16355,1,1,6586,42ND AVE SW,"LINESTRING (-122.3852523226474 47.5812702846907, -122.3850861292203 47.58126906536651)"
16356,1,1,6587,42ND AVE SW,"LINESTRING (-122.3850927089226 47.58110181531912, -122.3852589025975 47.58110302981778)"
16357,1,1,21702,SW ADMIRAL WAY,"LINESTRING (-122.3850861292203 47.58126906536651, -122.3850927089226 47.58110181531912)"
16358,1,1,21703,SW ADMIRAL WAY,"LINESTRING (-122.3852589025975 47.58110302981778, -122.3852523226474 47.5812702846907)"
16359,1,0,6587,42ND AVE SW,"LINESTRING (-122.385327685983 47.57936180434378, -122.3851614736992 47.57936120044472)"
16360,1,0,22532,SW LANDER ST,"LINESTRING (-122.3851614736992 47.57936120044472, -122.3851623980239 47.57924876080735)"
16361,1,0,22533,SW LANDER ST,"LINESTRING (-122.3853285448568 47.57924936446722, -122.385327685983 47.57936180434378)"
16362,1,0,6588,42ND AVE SW,"LINESTRING (-122.3857482282641 47.57567724516372, -122.3855820451553 47.57567633795458)"
16363,1,0,6589,42ND AVE SW,"LINESTRING (-122.3855841793505 47.57556664724397, -122.3857503431503 47.57556755395703)"
16364,1,0,22271,SW HANFORD ST,"LINESTRING (-122.3855820451553 47.57567633795458, -122.3855841793505 47.57556664724397)"
16365,1,0,22272,SW HANFORD ST,"LINESTRING (-122.3857503431503 47.57556755395703, -122.3857482282641 47.57567724516372)"
16366,0,0,6589,42ND AVE SW,"LINESTRING (-122.3857530137348 47.5732310934274, -122.3855868575873 47.57322995877025)"
16367,0,0,6590,42ND AVE SW,"LINESTRING (-122.3855869896098 47.57311751250018, -122.3857531453433 47.57311864704523)"
16368,0,0,22345,SW HINDS ST,"LINESTRING (-122.3855868575873 47.57322995877025, -122.3855869896098 47.57311751250018)"
16369,0,0,22346,SW HINDS ST,"LINESTRING (-122.3857531453433 47.57311864704523, -122.3857530137348 47.5732310934274)"
16370,0,0,6590,42ND AVE SW,"LINESTRING (-122.3857544086686 47.57206454699598, -122.3855882550159 47.57206445568875)"
16371,0,0,6591,42ND AVE SW,"LINESTRING (-122.385588396916 47.5719519990452, -122.3857545502013 47.5719520996232)"
16372,1,0,22816,SW SPOKANE ST,"LINESTRING (-122.3857545502013 47.5719520996232, -122.3857544086686 47.57206454699598)"
16373,1,0,6591,42ND AVE SW,"LINESTRING (-122.3857554005201 47.57130797770618, -122.3855892508594 47.57130667757697)"
16374,0,0,6592,42ND AVE SW,"LINESTRING (-122.3855891913133 47.57119422814406, -122.3857553455211 47.57119552813273)"
16375,0,0,22564,SW MANNING ST,"LINESTRING (-122.3855892508594 47.57130667757697, -122.3855891913133 47.57119422814406)"
16376,0,0,22565,SW MANNING ST,"LINESTRING (-122.3857553455211 47.57119552813273, -122.3857554005201 47.57130797770618)"
16377,0,0,6592,42ND AVE SW,"LINESTRING (-122.3857381263827 47.57024287250185, -122.3855182746664 47.57024189884419)"
16378,1,0,6593,42ND AVE SW,"LINESTRING (-122.3853869242703 47.57012900609988, -122.3855925631416 47.57012975567694)"
16379,0,0,21964,SW CHARLESTOWN ST,"LINESTRING (-122.3855182746664 47.57024189884419, -122.3853869242703 47.57012900609988)"
16380,1,0,21965,SW CHARLESTOWN ST,"LINESTRING (-122.3855925631416 47.57012975567694, -122.3857381263827 47.57024287250185)"
16381,0,0,6593,42ND AVE SW,"LINESTRING (-122.3855316763332 47.56933531670494, -122.3853655183558 47.56933511553191)"
16382,0,0,6594,42ND AVE SW,"LINESTRING (-122.385364696099 47.56922267270055, -122.3855308406267 47.56922287401507)"
16383,0,0,21876,SW BRADFORD ST,"LINESTRING (-122.3853655183558 47.56933511553191, -122.385364696099 47.56922267270055)"
16384,0,0,21877,SW BRADFORD ST,"LINESTRING (-122.3855308406267 47.56922287401507, -122.3855316763332 47.56933531670494)"
16385,0,0,6594,42ND AVE SW,"LINESTRING (-122.3855318016037 47.56843139736046, -122.3853656606677 47.56843030176396)"
16386,1,0,6595,42ND AVE SW,"LINESTRING (-122.3853657889071 47.56831786010271, -122.3855319296582 47.56831894055994)"
16387,0,0,21767,SW ANDOVER ST,"LINESTRING (-122.3853656606677 47.56843030176396, -122.3853657889071 47.56831786010271)"
16388,1,0,21768,SW ANDOVER ST,"LINESTRING (-122.3855319296582 47.56831894055994, -122.3855318016037 47.56843139736046)"
16389,0,0,6595,42ND AVE SW,"LINESTRING (-122.385533808558 47.56654741333755, -122.3853676575875 47.56656120847649)"
16390,1,1,6596,42ND AVE SW,"LINESTRING (-122.3853677973653 47.56643505448247, -122.3855339334133 47.56643497133809)"
16391,1,1,22049,SW DAKOTA ST,"LINESTRING (-122.3853676575875 47.56656120847649, -122.3853677973653 47.56643505448247)"
16392,1,0,22050,SW DAKOTA ST,"LINESTRING (-122.3855339334133 47.56643497133809, -122.385533808558 47.56654741333755)"
16393,1,1,6596,42ND AVE SW,"LINESTRING (-122.3855358972487 47.56474189831803, -122.3853697535205 47.56475318961027)"
16394,1,1,6597,42ND AVE SW,"LINESTRING (-122.3853618294898 47.56460234902244, -122.3855401225731 47.5645965405841)"
16395,1,1,22211,SW GENESEE ST,"LINESTRING (-122.3853697535205 47.56475318961027, -122.3853618294898 47.56460234902244)"
16396,1,0,22212,SW GENESEE ST,"LINESTRING (-122.3855401225731 47.5645965405841, -122.3855358972487 47.56474189831803)"
16397,1,1,6597,42ND AVE SW,"LINESTRING (-122.3855421295368 47.56294428793214, -122.3853638488786 47.56294449919227)"
16398,1,1,6598,42ND AVE SW,"LINESTRING (-122.3853478432935 47.56280462668199, -122.3855626211582 47.56278566211368)"
16399,1,1,22658,SW OREGON ST,"LINESTRING (-122.3853638488786 47.56294449919227, -122.3853478432935 47.56280462668199)"
16400,1,1,22659,SW OREGON ST,"LINESTRING (-122.3855626211582 47.56278566211368, -122.3855421295368 47.56294428793214)"
16401,1,0,6598,42ND AVE SW,"LINESTRING (-122.3855653486465 47.5611446974957, -122.3853506149012 47.56114121000402)"
16402,1,1,6599,42ND AVE SW,"LINESTRING (-122.3853259026373 47.56094908529637, -122.3855972118723 47.56095615974298)"
16403,1,1,21737,SW ALASKA ST,"LINESTRING (-122.3853506149012 47.56114121000402, -122.3853259026373 47.56094908529637)"
16404,1,1,21738,SW ALASKA ST,"LINESTRING (-122.3855972118723 47.56095615974298, -122.3855653486465 47.5611446974957)"
16405,1,0,6599,42ND AVE SW,"LINESTRING (-122.3856426097543 47.55938970218791, -122.3853715722722 47.55937353106709)"
16406,1,0,6600,42ND AVE SW,"LINESTRING (-122.3854152919692 47.5592639954506, -122.385593694976 47.55926059539314)"
16407,1,0,22116,SW EDMUNDS ST,"LINESTRING (-122.3853715722722 47.55937353106709, -122.3854152919692 47.5592639954506)"
16408,1,0,22117,SW EDMUNDS ST,"LINESTRING (-122.385593694976 47.55926059539314, -122.3856426097543 47.55938970218791)"
16409,1,0,6600,42ND AVE SW,"LINESTRING (-122.3856254508972 47.557545554941, -122.3854277706282 47.55754421940532)"
16410,1,0,6601,42ND AVE SW,"LINESTRING (-122.385340412476 47.55743110835309, -122.3855534453552 47.55743265130938)"
16411,0,0,22437,SW HUDSON ST,"LINESTRING (-122.3854277706282 47.55754421940532, -122.385340412476 47.55743110835309)"
16412,0,0,22438,SW HUDSON ST,"LINESTRING (-122.3855534453552 47.55743265130938, -122.3856254508972 47.557545554941)"
16413,1,0,6601,42ND AVE SW,"LINESTRING (-122.3855628035326 47.55573959516605, -122.3853764794333 47.55573717283364)"
16414,1,0,6602,42ND AVE SW,"LINESTRING (-122.385391870692 47.55562491032347, -122.3855579418004 47.55562706936193)"
16415,1,0,22074,SW DAWSON ST,"LINESTRING (-122.3853764794333 47.55573717283364, -122.385391870692 47.55562491032347)"
16416,1,0,22075,SW DAWSON ST,"LINESTRING (-122.3855579418004 47.55562706936193, -122.3855628035326 47.55573959516605)"
16417,1,0,6602,42ND AVE SW,"LINESTRING (-122.385606427393 47.55393016738141, -122.3854403619147 47.55392799891975)"
16418,1,0,6603,42ND AVE SW,"LINESTRING (-122.385443621426 47.55381557869433, -122.3856096865823 47.55381774711325)"
16419,1,0,21898,SW BRANDON ST,"LINESTRING (-122.3854403619147 47.55392799891975, -122.385443621426 47.55381557869433)"
16420,1,0,21899,SW BRANDON ST,"LINESTRING (-122.3856096865823 47.55381774711325, -122.385606427393 47.55393016738141)"
16421,0,0,6603,42ND AVE SW,"LINESTRING (-122.3856587768193 47.55214849572171, -122.385492717402 47.5521463114632)"
16422,0,0,6604,42ND AVE SW,"LINESTRING (-122.3854959953664 47.55203389144872, -122.3856620544114 47.55203607569302)"
16423,0,0,22170,SW FINDLAY ST,"LINESTRING (-122.385492717402 47.5521463114632, -122.3854959953664 47.55203389144872)"
16424,0,0,22171,SW FINDLAY ST,"LINESTRING (-122.3856620544114 47.55203607569302, -122.3856587768193 47.55214849572171)"
16425,1,0,6604,42ND AVE SW,"LINESTRING (-122.3857111024458 47.55033899599988, -122.3855450484 47.55033682425039)"
16426,1,0,6605,42ND AVE SW,"LINESTRING (-122.3855482982255 47.55022440382573, -122.3857143519166 47.55022657556892)"
16427,1,0,22473,SW JUNEAU ST,"LINESTRING (-122.3855450484 47.55033682425039, -122.3855482982255 47.55022440382573)"
16428,1,0,22474,SW JUNEAU ST,"LINESTRING (-122.3857143519166 47.55022657556892, -122.3857111024458 47.55033899599988)"
16429,1,0,6605,42ND AVE SW,"LINESTRING (-122.3857633993989 47.54852989014948, -122.3855973508816 47.54852772480191)"
16430,0,0,6606,42ND AVE SW,"LINESTRING (-122.3856005946778 47.54841530426369, -122.3857666428369 47.54841746960195)"
16431,0,0,22732,SW RAYMOND ST,"LINESTRING (-122.3855973508816 47.54852772480191, -122.3856005946778 47.54841530426369)"
16432,0,0,22733,SW RAYMOND ST,"LINESTRING (-122.3857666428369 47.54841746960195, -122.3857633993989 47.54852989014948)"
16433,1,0,6606,42ND AVE SW,"LINESTRING (-122.3858154233255 47.54672335496866, -122.3856494599377 47.54671843157563)"
16434,0,0,6607,42ND AVE SW,"LINESTRING (-122.3856516410644 47.54660599719073, -122.3858176406563 47.54661366377992)"
16435,0,0,22244,SW GRAHAM ST,"LINESTRING (-122.3856494599377 47.54671843157563, -122.3856516410644 47.54660599719073)"
16436,0,0,22245,SW GRAHAM ST,"LINESTRING (-122.3858176406563 47.54661366377992, -122.3858154233255 47.54672335496866)"
16437,1,0,6607,42ND AVE SW,"LINESTRING (-122.385831890967 47.54520458266052, -122.3856655553854 47.54523056930667)"
16438,1,0,6608,42ND AVE SW,"LINESTRING (-122.3856674772844 47.54504047669396, -122.3858338658864 47.5450091454103)"
16439,1,0,10398,FAUNTLEROY WAY SW,"LINESTRING (-122.3856655553854 47.54523056930667, -122.3856674772844 47.54504047669396)"
16440,1,0,10399,FAUNTLEROY WAY SW,"LINESTRING (-122.3858338658864 47.5450091454103, -122.385831890967 47.54520458266052)"
16441,0,0,6608,42ND AVE SW,"LINESTRING (-122.3858351621569 47.54488079425768, -122.3856686409303 47.54492529373435)"
16442,1,0,6609,42ND AVE SW,"LINESTRING (-122.3856702435169 47.54477993564246, -122.3858362910389 47.54478206190277)"
16443,1,1,22598,SW MORGAN ST,"LINESTRING (-122.3856686409303 47.54492529373435, -122.3856702435169 47.54477993564246)"
16444,1,0,22599,SW MORGAN ST,"LINESTRING (-122.3858362910389 47.54478206190277, -122.3858351621569 47.54488079425768)"
16445,1,0,6609,42ND AVE SW,"LINESTRING (-122.3858566215935 47.54307750393251, -122.3856906121737 47.54307263491714)"
16446,1,0,6610,42ND AVE SW,"LINESTRING (-122.3856919232664 47.54296018033203, -122.3858566910094 47.54296485820292)"
16447,1,0,22416,SW HOLLY ST,"LINESTRING (-122.3856906121737 47.54307263491714, -122.3856919232664 47.54296018033203)"
16448,1,0,22417,SW HOLLY ST,"LINESTRING (-122.3858566910094 47.54296485820292, -122.3858566215935 47.54307750393251)"
16449,0,0,22623,SW MYRTLE ST,"LINESTRING (-122.3856669322212 47.54000105754977, -122.3856120896115 47.54010719007388)"
16450,1,0,6612,42ND AVE SW,"LINESTRING (-122.385944522727 47.52843506368465, -122.3861105023246 47.5284390134206)"
16451,0,0,22904,SW THISTLE ST,"LINESTRING (-122.3859372659562 47.52857484465022, -122.385944522727 47.52843506368465)"
16452,1,0,22905,SW THISTLE ST,"LINESTRING (-122.3861105023246 47.5284390134206, -122.3861032573488 47.52857879466879)"
16453,0,0,6612,42ND AVE SW,"LINESTRING (-122.3861129165979 47.52820192107627, -122.3859469362963 47.52819811387486)"
16454,0,0,6613,42ND AVE SW,"LINESTRING (-122.3859469362963 47.52819811387486, -122.3859523217301 47.52808573074981)"
16455,0,0,22870,SW SULLIVAN ST,"LINESTRING (-122.3861187570631 47.52808954839173, -122.3861129165979 47.52820192107627)"
16456,0,0,6614,42ND AVE SW,"LINESTRING (-122.3873709143967 47.52265199786112, -122.3872792071357 47.52254669190999)"
16457,0,0,9589,CALIFORNIA AVE SW,"LINESTRING (-122.3875593997257 47.52252396341562, -122.3873709143967 47.52265199786112)"
16458,0,0,9590,CALIFORNIA AVE SW,"LINESTRING (-122.3873444740391 47.52239573940329, -122.3875670542936 47.5224115515776)"
16459,0,0,21860,SW BARTON ST,"LINESTRING (-122.3872792071357 47.52254669190999, -122.3873444740391 47.52239573940329)"
16460,0,0,22086,SW DIRECTOR ST,"LINESTRING (-122.3875670542936 47.5224115515776, -122.3875593997257 47.52252396341562)"
16461,0,0,6621,42ND AVE W,"LINESTRING (-122.4097771945257 47.64133784950357, -122.4097746584615 47.64151156146377)"
16462,0,0,12675,ROSEMONT PL W,"LINESTRING (-122.4095943095022 47.64136932781474, -122.409594515207 47.64121088083348)"
16463,0,0,23786,WEST VIEWMONT WAY W,"LINESTRING (-122.409594515207 47.64121088083348, -122.4097771945257 47.64133784950357)"
16464,1,0,23787,WEST VIEWMONT WAY W,"LINESTRING (-122.4097746584615 47.64151156146377, -122.4095943095022 47.64136932781474)"
16465,0,0,6621,42ND AVE W,"LINESTRING (-122.4106166073373 47.64219524669105, -122.4107444873866 47.64212331792278)"
16466,1,0,6622,42ND AVE W,"LINESTRING (-122.4108404834459 47.64221527664539, -122.4106967382661 47.64227189419947)"
16467,1,0,23379,W GLENMONT LN,"LINESTRING (-122.4107444873866 47.64212331792278, -122.4108404834459 47.64221527664539)"
16468,1,0,6622,42ND AVE W,"LINESTRING (-122.4108735810767 47.64492873161445, -122.4110404426126 47.64492832483941)"
16469,1,0,6623,42ND AVE W,"LINESTRING (-122.411028429295 47.64504080035579, -122.4108615690689 47.64504119600259)"
16470,1,0,23047,W ARMOUR ST,"LINESTRING (-122.4108615690689 47.64504119600259, -122.4108735810767 47.64492873161445)"
16471,1,0,23048,W ARMOUR ST,"LINESTRING (-122.4110404426126 47.64492832483941, -122.411028429295 47.64504080035579)"
